ticket,region,departamento,ciudad,territorialidad,itsm_servicenow,workorder_salesforce,clientes_afectados,tecnologia,cantidad_nodos,cantidad_arpones,cmts,olt,interfaz,cable_padre,cable_hijo,nodo_vip,impacto,urgencia,grupo_whatsapp,descripcion,resumen,tecnico_asignado,avances,adjuntos,existe_en_cacti,fuente_voltaje,fuente_amperaje,flag_en_bateria,nodos_sector_en_bateria,forma_resolucion,restablecio_autonomo,hora_caida,hora_restablecimiento,fuente_monitoreo,correlacion_grafica_monitoreo,delta_correlacion_min,falla_simultanea_nodo_arpon,solucion_aplicada,tiempo_resolucion_min,requiere_notificacion,accion_recomendada
TKT-000260,SUR,Cauca,Popayan,Periurbano,INC5723155,WO-378033,348,HFC,4,0,CMTS_SUR_18,,GE0/7/20,CP_SUR_036,,True,Medio,Critica,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Popayan,TEC_074,Diagnostico inicial registrado,1,True,54.52,7.18,False,0,CUADRILLA,False,2026-03-06 07:43:00,2026-03-06 12:45:00,CACTI,False,222,False,Cuadrilla reemplazo conector danado,302,True,DESPACHAR_CUADRILLA
TKT-000261,BOGOTA,Cundinamarca,Bogota,Rural,INC5400272,WO-602707,2088,GPON,0,12,,OLT_BOG_23,GE0/1/11,CP_BOG_013,CH_030,False,Bajo,Critica,GRP_NOC_BOGOTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Bogota,TEC_092,Diagnostico inicial registrado,0,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-04 19:49:00,2026-02-05 03:34:00,ZABBIX,False,151,False,Cambio de tarjeta en el elemento,465,True,DESPACHAR_CUADRILLA
TKT-000262,SUR,Cauca,Popayan,Rural,INC3058653,WO-507475,633,HFC,3,0,CMTS_SUR_21,,GE0/4/47,CP_SUR_036,CH_112,False,Medio,Media,GRP_NOC_SUR,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Popayan,TEC_113,Diagnostico inicial registrado,3,False,42.11,0.86,True,2,AUTORRESTABLECIMIENTO,True,2026-04-04 00:21:00,2026-04-04 01:01:00,CACTI,True,7,False,Falla externa de energia; elemento volvio solo sin intervencion,40,False,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000263,ANDINA,Caldas,Manizales,Periurbano,INC4093005,WO-505840,236,HFC,4,0,CMTS_AND_04,,GE0/2/43,CP_AND_043,CH_083,False,Critico,Media,GRP_NOC_ANDINA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Manizales,TEC_044,Diagnostico inicial registrado,0,True,52.21,8.67,False,0,CUADRILLA,False,2026-05-29 09:44:00,2026-05-29 17:16:00,CACTI,False,147,False,Reconfiguracion de la interfaz afectada,452,True,DESPACHAR_CUADRILLA
TKT-000264,COSTA,Magdalena,Santa Marta,Urbano,INC4805454,WO-650934,4080,GPON,0,8,,OLT_COS_25,GE0/7/41,CP_COS_014,CH_113,False,Medio,Alta,GRP_NOC_COSTA,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Santa Marta,TEC_090,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-09 20:09:00,2026-03-10 02:51:00,ZABBIX,True,1,False,Empalme de fibra reparado en sitio,402,True,DESPACHAR_CUADRILLA
TKT-000265,SUR,Narino,Pasto,Rural,INC9789218,WO-262034,958,GPON,0,2,,OLT_SUR_06,GE0/4/39,CP_SUR_046,CH_082,True,Alto,Media,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Pasto,TEC_036,Diagnostico inicial registrado,5,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-08 13:47:00,2026-02-08 18:32:00,ZABBIX,False,131,False,Cuadrilla reemplazo conector danado,285,True,DESPACHAR_CUADRILLA
TKT-000266,BOGOTA,Cundinamarca,Bogota,Periurbano,INC7928530,WO-349122,945,HFC,3,0,CMTS_BOG_26,,GE0/7/24,CP_BOG_031,CH_012,False,Critico,Critica,GRP_NOC_BOGOTA,Caida total del elemento de red,Caida total del elemento de red (HFC) en Bogota,TEC_006,Diagnostico inicial registrado,3,True,55.37,7.11,False,0,CUADRILLA,False,2026-05-20 06:19:00,2026-05-20 09:24:00,CACTI,False,183,False,Reconfiguracion de la interfaz afectada,185,True,DESPACHAR_CUADRILLA
TKT-000267,ORIENTE,Norte de Santander,Cucuta,Urbano,INC8935709,WO-398631,920,HFC,2,0,CMTS_ORI_11,,GE0/0/20,CP_ORI_020,,False,Alto,Media,GRP_NOC_ORIENTE,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Cucuta,TEC_077,Diagnostico inicial registrado,4,True,53.21,8.96,False,0,CUADRILLA,False,2026-03-04 14:38:00,2026-03-04 17:36:00,CACTI,True,6,False,Cambio de tarjeta en el elemento,178,True,DESPACHAR_CUADRILLA
TKT-000268,SUR,Tolima,Ibague,Urbano,INC7134496,WO-769059,714,HFC,1,0,CMTS_SUR_26,,GE0/0/11,CP_SUR_012,CH_004,True,Critico,Critica,GRP_NOC_SUR,Caida total del elemento de red,Caida total del elemento de red (HFC) en Ibague,TEC_015,Diagnostico inicial registrado,0,True,54.63,5.92,False,0,TECNICO_URGENTE,False,2026-02-21 01:07:00,2026-02-21 05:34:00,CACTI,False,130,True,Despliegue urgente: afectacion simultanea HFC y GPON,267,True,TECNICO_URGENTE
TKT-000269,COSTA,Cordoba,Monteria,Urbano,INC4642688,WO-619499,1456,HFC,3,0,CMTS_COS_10,,GE0/5/36,CP_COS_013,CH_109,True,Critico,Alta,GRP_NOC_COSTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Monteria,TEC_054,Diagnostico inicial registrado,1,True,41.19,1.65,True,3,TECNICO_URGENTE,False,2026-02-20 22:09:00,2026-02-20 23:26:00,CACTI,True,1,True,Atencion prioritaria por dano grave multielemento,77,True,TECNICO_URGENTE
TKT-000270,ANDINA,Caldas,Manizales,Urbano,INC4561022,WO-196920,7197,HFC,4,0,CMTS_AND_03,,GE0/2/26,CP_AND_052,CH_020,False,Critico,Critica,GRP_NOC_ANDINA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Manizales,TEC_084,Diagnostico inicial registrado,2,True,53.77,4.69,False,0,TECNICO_URGENTE,False,2026-02-05 23:48:00,2026-02-06 00:52:00,CACTI,False,40,True,Tecnico urgente por caida masiva de NODOS y ARPONES,64,True,TECNICO_URGENTE
TKT-000271,COSTA,Cordoba,Monteria,Rural,INC4169521,WO-480614,1593,HFC,3,0,CMTS_COS_27,,GE0/2/47,CP_COS_028,,False,Critico,Alta,GRP_NOC_COSTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Monteria,TEC_099,Diagnostico inicial registrado,2,True,52.81,4.51,False,0,CUADRILLA,False,2026-01-10 09:15:00,2026-01-10 10:17:00,CACTI,False,164,False,Reconfiguracion de la interfaz afectada,62,True,DESPACHAR_CUADRILLA
TKT-000272,BOGOTA,Cundinamarca,Bogota,Periurbano,INC7477155,WO-768307,2770,HFC,5,0,CMTS_BOG_26,,GE0/7/40,CP_BOG_022,CH_146,False,Critico,Critica,GRP_NOC_BOGOTA,Caida total del elemento de red,Caida total del elemento de red (HFC) en Bogota,TEC_022,Diagnostico inicial registrado,3,False,55.67,6.45,False,0,CUADRILLA,False,2026-03-31 19:51:00,2026-04-01 02:49:00,CACTI,False,92,False,Cambio de tarjeta en el elemento,418,True,DESPACHAR_CUADRILLA
TKT-000273,ANDINA,Caldas,Manizales,Periurbano,INC6251441,WO-353756,1704,GPON,0,3,,OLT_AND_11,GE0/7/9,CP_AND_047,,False,Medio,Alta,GRP_NOC_ANDINA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Manizales,TEC_118,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-21 07:38:00,2026-04-21 11:38:00,ZABBIX,False,44,False,Cuadrilla reemplazo conector danado,240,True,DESPACHAR_CUADRILLA
TKT-000274,ANDINA,Caldas,Manizales,Urbano,INC4564530,WO-586377,2586,HFC,6,0,CMTS_AND_17,,GE0/0/29,CP_AND_045,CH_145,False,Medio,Alta,GRP_NOC_ANDINA,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Manizales,TEC_005,Diagnostico inicial registrado,0,True,44.43,3.0,True,6,AUTORRESTABLECIMIENTO,True,2026-02-26 10:59:00,2026-02-26 11:29:00,CACTI,True,2,False,Recuperacion automatica confirmada en grafica de monitoreo,30,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000275,BOGOTA,Cundinamarca,Bogota,Urbano,INC7255569,WO-748259,1428,HFC,7,0,CMTS_BOG_19,,GE0/6/41,CP_BOG_021,CH_009,False,Medio,Media,GRP_NOC_BOGOTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Bogota,TEC_080,Diagnostico inicial registrado,1,True,44.22,2.8,True,8,AUTORRESTABLECIMIENTO,True,2026-02-09 17:16:00,2026-02-09 17:45:00,CACTI,True,3,False,Recuperacion automatica confirmada en grafica de monitoreo,29,False,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000276,SUR,Huila,Neiva,Rural,INC3949566,WO-475002,2800,HFC,5,0,CMTS_SUR_26,,GE0/5/27,CP_SUR_051,CH_060,False,Alto,Media,GRP_NOC_SUR,Caida total del elemento de red,Caida total del elemento de red (HFC) en Neiva,TEC_078,Diagnostico inicial registrado,2,True,54.99,7.33,False,0,CUADRILLA,False,2026-04-23 12:39:00,2026-04-23 17:56:00,CACTI,False,111,False,Empalme de fibra reparado en sitio,317,True,DESPACHAR_CUADRILLA
TKT-000277,BOGOTA,Cundinamarca,Bogota,Urbano,INC7623626,WO-749420,424,HFC,1,0,CMTS_BOG_24,,GE0/7/23,CP_BOG_053,,False,Alto,Alta,GRP_NOC_BOGOTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Bogota,TEC_020,Diagnostico inicial registrado,1,True,55.14,8.14,False,0,CUADRILLA,False,2026-05-30 19:01:00,2026-05-31 00:03:00,CACTI,True,3,False,Cuadrilla reemplazo conector danado,302,True,DESPACHAR_CUADRILLA
TKT-000278,ANDINA,Valle del Cauca,Cali,Rural,INC6553299,WO-470479,2745,GPON,0,9,,OLT_AND_28,GE0/1/13,CP_AND_015,,False,Medio,Baja,GRP_NOC_ANDINA,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Cali,TEC_037,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-20 05:33:00,2026-05-20 09:28:00,ZABBIX,True,2,False,Empalme de fibra reparado en sitio,235,True,DESPACHAR_CUADRILLA
TKT-000279,ANDINA,Caldas,Manizales,Periurbano,INC7545776,WO-369431,2256,HFC,6,0,CMTS_AND_15,,GE0/5/12,CP_AND_012,CH_147,False,Alto,Media,GRP_NOC_ANDINA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Manizales,TEC_056,Diagnostico inicial registrado,2,False,54.92,5.77,False,0,CUADRILLA,False,2026-03-17 19:53:00,2026-03-17 22:34:00,CACTI,False,52,False,Cuadrilla reemplazo conector danado,161,True,DESPACHAR_CUADRILLA
TKT-000280,ORIENTE,Santander,Bucaramanga,Periurbano,INC3395883,WO-182663,2272,HFC,8,0,CMTS_ORI_12,,GE0/7/23,CP_ORI_046,CH_157,False,Medio,Media,GRP_NOC_ORIENTE,Intermitencia en el servicio,Intermitencia en el servicio (HFC) en Bucaramanga,TEC_061,Diagnostico inicial registrado,4,True,54.58,8.75,False,0,CUADRILLA,False,2026-04-01 00:21:00,2026-04-01 01:10:00,CACTI,False,52,False,Cuadrilla reemplazo conector danado,49,True,DESPACHAR_CUADRILLA
TKT-000281,SUR,Tolima,Ibague,Periurbano,INC6543433,WO-577359,292,HFC,2,0,CMTS_SUR_11,,GE0/6/7,CP_SUR_049,,False,Alto,Critica,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Ibague,TEC_022,Diagnostico inicial registrado,1,True,53.08,8.13,False,0,CUADRILLA,False,2026-03-08 01:00:00,2026-03-08 02:02:00,CACTI,False,166,False,Empalme de fibra reparado en sitio,62,True,DESPACHAR_CUADRILLA
TKT-000282,COSTA,Atlantico,Barranquilla,Periurbano,INC8077454,WO-286957,84,GPON,0,1,,OLT_COS_19,GE0/0/1,CP_COS_007,,False,Bajo,Alta,GRP_NOC_COSTA,Caida total del elemento de red,Caida total del elemento de red (GPON) en Barranquilla,TEC_109,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-22 22:31:00,2026-01-23 04:08:00,ZABBIX,True,3,False,Cuadrilla reemplazo conector danado,337,True,DESPACHAR_CUADRILLA
TKT-000283,COSTA,Cordoba,Monteria,Periurbano,INC3134285,WO-854431,1106,HFC,2,0,CMTS_COS_16,,GE0/4/31,CP_COS_059,CH_018,False,Alto,Media,GRP_NOC_COSTA,Caida total del elemento de red,Caida total del elemento de red (HFC) en Monteria,TEC_039,Diagnostico inicial registrado,2,True,53.46,8.42,False,0,CUADRILLA,False,2026-05-03 03:37:00,2026-05-03 07:21:00,CACTI,False,20,False,Reconfiguracion de la interfaz afectada,224,True,DESPACHAR_CUADRILLA
TKT-000284,SUR,Tolima,Ibague,Urbano,INC4212013,WO-199144,750,HFC,2,0,CMTS_SUR_01,,GE0/4/12,CP_SUR_051,,True,Alto,Alta,GRP_NOC_SUR,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (HFC) en Ibague,TEC_025,Diagnostico inicial registrado,5,True,44.38,2.69,True,2,AUTORRESTABLECIMIENTO,True,2026-03-02 20:47:00,2026-03-02 21:09:00,CACTI,True,3,False,Falla externa de energia; elemento volvio solo sin intervencion,22,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000285,COSTA,Bolivar,Cartagena,Periurbano,INC5669327,WO-853804,622,GPON,0,2,,OLT_COS_19,GE0/3/13,CP_COS_015,CH_090,False,Alto,Media,GRP_NOC_COSTA,Sin comunicacion con el elemento,Sin comunicacion con el elemento (GPON) en Cartagena,TEC_042,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-21 04:07:00,2026-01-21 11:47:00,ZABBIX,False,168,False,Reconfiguracion de la interfaz afectada,460,True,DESPACHAR_CUADRILLA
TKT-000286,ANDINA,Valle del Cauca,Cali,Periurbano,INC1579140,WO-397650,1076,HFC,2,0,CMTS_AND_18,,GE0/3/17,CP_AND_044,,False,Bajo,Media,GRP_NOC_ANDINA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Cali,TEC_042,Diagnostico inicial registrado,3,True,54.39,7.0,False,0,CUADRILLA,False,2026-01-09 23:42:00,2026-01-10 04:57:00,CACTI,False,20,False,Cuadrilla reemplazo conector danado,315,False,DESPACHAR_CUADRILLA
TKT-000287,ANDINA,Valle del Cauca,Cali,Periurbano,INC1168755,WO-716613,420,HFC,5,0,CMTS_AND_10,,GE0/2/32,CP_AND_018,,False,Alto,Critica,GRP_NOC_ANDINA,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Cali,TEC_060,Diagnostico inicial registrado,2,True,52.4,4.87,False,0,CUADRILLA,False,2026-04-03 15:52:00,2026-04-03 17:44:00,CACTI,False,52,False,Reconfiguracion de la interfaz afectada,112,True,DESPACHAR_CUADRILLA
TKT-000288,COSTA,Atlantico,Barranquilla,Periurbano,INC6523423,WO-470326,2928,GPON,0,8,,OLT_COS_20,GE0/1/40,CP_COS_043,,False,Bajo,Media,GRP_NOC_COSTA,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Barranquilla,TEC_051,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-21 17:26:00,2026-04-22 01:04:00,ZABBIX,False,185,False,Reconfiguracion de la interfaz afectada,458,True,DESPACHAR_CUADRILLA
TKT-000289,ANDINA,Risaralda,Pereira,Periurbano,INC6442402,WO-142412,2848,HFC,8,0,CMTS_AND_17,,GE0/1/30,CP_AND_040,CH_183,True,Alto,Alta,GRP_NOC_ANDINA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Pereira,TEC_054,Diagnostico inicial registrado,4,True,53.9,6.66,False,0,CUADRILLA,False,2026-05-17 12:32:00,2026-05-17 16:23:00,CACTI,False,119,False,Reconfiguracion de la interfaz afectada,231,True,DESPACHAR_CUADRILLA
TKT-000290,BOGOTA,Cundinamarca,Soacha,Urbano,INC4791461,WO-752692,2418,HFC,6,0,CMTS_BOG_05,,GE0/3/4,CP_BOG_050,,False,Bajo,Baja,GRP_NOC_BOGOTA,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Soacha,TEC_022,Diagnostico inicial registrado,5,True,43.1,1.28,True,5,AUTORRESTABLECIMIENTO,True,2026-05-12 14:20:00,2026-05-12 15:28:00,CACTI,True,5,False,Falla externa de energia; elemento volvio solo sin intervencion,68,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000291,SUR,Narino,Pasto,Periurbano,INC4911438,WO-352073,3521,GPON,0,7,,OLT_SUR_08,GE0/0/34,CP_SUR_029,,False,Critico,Alta,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Pasto,TEC_022,Diagnostico inicial registrado,5,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-08 09:16:00,2026-01-08 14:31:00,ZABBIX,False,30,False,Reconfiguracion de la interfaz afectada,315,True,DESPACHAR_CUADRILLA
TKT-000292,COSTA,Bolivar,Cartagena,Periurbano,INC7264367,WO-953428,222,GPON,0,3,,OLT_COS_11,GE0/2/13,CP_COS_057,,False,Bajo,Baja,GRP_NOC_COSTA,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Cartagena,TEC_031,Diagnostico inicial registrado,3,False,0.0,0.0,False,0,CUADRILLA,False,2026-04-22 10:31:00,2026-04-22 11:22:00,ZABBIX,False,64,False,Reconfiguracion de la interfaz afectada,51,False,DESPACHAR_CUADRILLA
TKT-000293,ANDINA,Risaralda,Pereira,Periurbano,INC2559778,WO-772476,4056,GPON,0,12,,OLT_AND_18,GE0/4/41,CP_AND_041,,False,Critico,Critica,GRP_NOC_ANDINA,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Pereira,TEC_070,Diagnostico inicial registrado,5,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-29 13:17:00,2026-05-29 19:30:00,ZABBIX,False,99,False,Empalme de fibra reparado en sitio,373,True,DESPACHAR_CUADRILLA
TKT-000294,SUR,Narino,Pasto,Urbano,INC9634997,WO-782740,3114,HFC,6,0,CMTS_SUR_06,,GE0/7/36,CP_SUR_007,,True,Critico,Media,GRP_NOC_SUR,Sin comunicacion con el elemento,Sin comunicacion con el elemento (HFC) en Pasto,TEC_080,Diagnostico inicial registrado,3,True,43.74,2.64,True,8,AUTORRESTABLECIMIENTO,True,2026-01-19 14:54:00,2026-01-19 15:57:00,CACTI,True,1,False,Recuperacion automatica confirmada en grafica de monitoreo,63,True,ESPERAR_AUTORRESTABLECIMIENTO
TKT-000295,SUR,Huila,Neiva,Urbano,INC7050163,WO-899933,595,HFC,7,0,CMTS_SUR_18,,GE0/4/26,CP_SUR_046,,False,Bajo,Media,GRP_NOC_SUR,Degradacion de potencia optica,Degradacion de potencia optica (HFC) en Neiva,TEC_119,Diagnostico inicial registrado,4,True,54.74,4.52,False,0,CUADRILLA,False,2026-05-30 03:05:00,2026-05-30 10:53:00,CACTI,False,69,False,Reconfiguracion de la interfaz afectada,468,False,DESPACHAR_CUADRILLA
TKT-000296,BOGOTA,Cundinamarca,Chia,Periurbano,INC1269872,WO-676305,1036,GPON,0,4,,OLT_BOG_10,GE0/2/7,CP_BOG_017,,False,Alto,Baja,GRP_NOC_BOGOTA,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Chia,TEC_103,Diagnostico inicial registrado,4,False,0.0,0.0,False,0,CUADRILLA,False,2026-05-23 21:36:00,2026-05-24 05:19:00,ZABBIX,False,127,False,Empalme de fibra reparado en sitio,463,True,DESPACHAR_CUADRILLA
TKT-000297,SUR,Huila,Neiva,Urbano,INC7133460,WO-172017,1086,HFC,6,0,CMTS_SUR_01,,GE0/1/44,CP_SUR_057,,False,Bajo,Media,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Neiva,TEC_030,Diagnostico inicial registrado,5,True,52.15,5.91,False,0,CUADRILLA,False,2026-01-13 07:36:00,2026-01-13 09:58:00,CACTI,False,62,False,Empalme de fibra reparado en sitio,142,False,DESPACHAR_CUADRILLA
TKT-000298,SUR,Tolima,Ibague,Rural,INC9959734,WO-875771,2116,HFC,4,0,CMTS_SUR_28,,GE0/2/40,CP_SUR_037,CH_166,False,Medio,Alta,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Ibague,TEC_119,Diagnostico inicial registrado,1,True,55.5,5.21,False,0,CUADRILLA,False,2026-02-24 00:41:00,2026-02-24 06:33:00,CACTI,False,184,False,Empalme de fibra reparado en sitio,352,True,DESPACHAR_CUADRILLA
TKT-000299,ORIENTE,Santander,Bucaramanga,Rural,INC6139884,WO-456531,5480,GPON,0,10,,OLT_ORI_26,GE0/7/39,CP_ORI_047,CH_162,False,Alto,Alta,GRP_NOC_ORIENTE,Caida total del elemento de red,Caida total del elemento de red (GPON) en Bucaramanga,TEC_107,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-01-18 21:46:00,2026-01-18 23:15:00,ZABBIX,True,1,False,Reconfiguracion de la interfaz afectada,89,True,DESPACHAR_CUADRILLA
TKT-000300,BOGOTA,Cundinamarca,Chia,Periurbano,INC3238348,WO-370222,3370,GPON,0,10,,OLT_BOG_18,GE0/4/16,CP_BOG_043,,False,Alto,Media,GRP_NOC_BOGOTA,Caida total del elemento de red,Caida total del elemento de red (GPON) en Chia,TEC_050,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-19 18:04:00,2026-03-19 23:29:00,ZABBIX,False,199,False,Empalme de fibra reparado en sitio,325,True,DESPACHAR_CUADRILLA
TKT-000301,ANDINA,Caldas,Manizales,Rural,INC6880277,WO-659606,2510,GPON,0,5,,OLT_AND_09,GE0/6/23,CP_AND_043,CH_091,False,Critico,Media,GRP_NOC_ANDINA,Degradacion de potencia optica,Degradacion de potencia optica (GPON) en Manizales,TEC_066,Diagnostico inicial registrado,1,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-21 12:31:00,2026-02-21 19:00:00,ZABBIX,True,2,False,Cuadrilla reemplazo conector danado,389,True,DESPACHAR_CUADRILLA
TKT-000302,SUR,Tolima,Ibague,Urbano,INC9649984,WO-326136,4192,HFC,8,0,CMTS_SUR_14,,GE0/0/9,CP_SUR_017,CH_076,False,Critico,Critica,GRP_NOC_SUR,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Ibague,TEC_051,Diagnostico inicial registrado,0,True,54.27,6.31,False,0,CUADRILLA,False,2026-02-02 16:06:00,2026-02-02 23:48:00,CACTI,False,212,False,Reconfiguracion de la interfaz afectada,462,True,DESPACHAR_CUADRILLA
TKT-000303,ORIENTE,Norte de Santander,Cucuta,Rural,INC3604744,WO-619003,2681,GPON,0,7,,OLT_ORI_28,GE0/2/22,CP_ORI_036,CH_058,False,Bajo,Baja,GRP_NOC_ORIENTE,Caida total del elemento de red,Caida total del elemento de red (GPON) en Cucuta,TEC_015,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-25 19:28:00,2026-02-26 01:24:00,ZABBIX,False,162,False,Cuadrilla reemplazo conector danado,356,True,DESPACHAR_CUADRILLA
TKT-000304,COSTA,Atlantico,Barranquilla,Periurbano,INC8633963,WO-629661,480,HFC,5,0,CMTS_COS_18,,GE0/3/8,CP_COS_002,CH_142,False,Bajo,Critica,GRP_NOC_COSTA,Perdida de senal en el sector,Perdida de senal en el sector (HFC) en Barranquilla,TEC_039,Diagnostico inicial registrado,3,True,52.89,7.93,False,0,CUADRILLA,False,2026-01-07 09:15:00,2026-01-07 13:28:00,CACTI,False,103,False,Cambio de tarjeta en el elemento,253,True,DESPACHAR_CUADRILLA
TKT-000305,COSTA,Magdalena,Santa Marta,Urbano,INC5979774,WO-576109,4046,HFC,7,0,CMTS_COS_05,,GE0/6/21,CP_COS_032,CH_041,False,Medio,Alta,GRP_NOC_COSTA,Caida total del elemento de red,Caida total del elemento de red (HFC) en Santa Marta,TEC_066,Diagnostico inicial registrado,1,True,40.97,2.49,True,8,CUADRILLA,False,2026-04-06 03:37:00,2026-04-06 08:34:00,CACTI,False,142,False,Cambio de tarjeta en el elemento,297,True,DESPACHAR_CUADRILLA
TKT-000306,ORIENTE,Norte de Santander,Cucuta,Urbano,INC9932127,WO-676466,1870,GPON,0,10,,OLT_ORI_24,GE0/6/11,CP_ORI_018,CH_140,False,Alto,Critica,GRP_NOC_ORIENTE,Perdida de senal en el sector,Perdida de senal en el sector (GPON) en Cucuta,TEC_030,Diagnostico inicial registrado,5,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-13 04:30:00,2026-03-13 11:11:00,ZABBIX,False,22,False,Empalme de fibra reparado en sitio,401,True,DESPACHAR_CUADRILLA
TKT-000307,ORIENTE,Santander,Bucaramanga,Periurbano,INC4123278,WO-315070,948,HFC,2,0,CMTS_ORI_17,,GE0/0/11,CP_ORI_034,,True,Alto,Alta,GRP_NOC_ORIENTE,Caida total del elemento de red,Caida total del elemento de red (HFC) en Bucaramanga,TEC_055,Diagnostico inicial registrado,3,True,54.77,6.97,False,0,CUADRILLA,False,2026-05-14 00:28:00,2026-05-14 03:07:00,CACTI,False,106,False,Empalme de fibra reparado en sitio,159,True,DESPACHAR_CUADRILLA
TKT-000308,ORIENTE,Norte de Santander,Cucuta,Rural,INC6456872,WO-819293,2070,GPON,0,10,,OLT_ORI_16,GE0/0/3,CP_ORI_025,CH_133,False,Bajo,Baja,GRP_NOC_ORIENTE,Intermitencia en el servicio,Intermitencia en el servicio (GPON) en Cucuta,TEC_036,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-02-16 23:41:00,2026-02-17 02:03:00,ZABBIX,True,1,False,Empalme de fibra reparado en sitio,142,True,DESPACHAR_CUADRILLA
TKT-000309,COSTA,Magdalena,Santa Marta,Rural,INC6135667,WO-138451,2912,GPON,0,7,,OLT_COS_06,GE0/7/32,CP_COS_014,,False,Critico,Alta,GRP_NOC_COSTA,Alta tasa de errores en la interfaz,Alta tasa de errores en la interfaz (GPON) en Santa Marta,TEC_049,Diagnostico inicial registrado,2,False,0.0,0.0,False,0,CUADRILLA,False,2026-03-17 03:32:00,2026-03-17 06:06:00,ZABBIX,False,219,False,Cambio de tarjeta en el elemento,154,True,DESPACHAR_CUADRILLA
TKT-000310,SUR,Tolima,Ibague,Urbano,INC2297201,WO-548800,544,HFC,4,0,CMTS_SUR_14,,GE0/5/32,CP_SUR_057,,False,Bajo,Alta,GRP_NOC_SUR,Caida total del elemento de red,Caida total del elemento de red (HFC) en Ibague,TEC_074,Diagnostico inicial registrado,3,True,53.51,6.9,False,0,CUADRILLA,False,2026-05-03 12:27:00,2026-05-03 13:43:00,CACTI,False,98,False,Empalme de fibra reparado en sitio,76,True,DESPACHAR_CUADRILLA
